Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
1;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;29;29
1;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;41;41
1;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;512;49;463
2;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;512;124;388
2;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;18;18
2;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;40;40
2;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;3;3
2;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;67;67
2;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;15;15
2;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;24;24
2;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;4;4
2;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;47;47
2;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;12;12
2;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;16;16
2;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;3;3
2;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;95;95
2;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;12;12
2;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;31;31
2;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;2;2
2;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;12;12
2;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;24;24
2;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;17;17
2;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;30;30
2;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;10;10
2;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;9;9
2;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;11;11
2;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;14;14
2;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;56;56
2;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;84;84
2;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;49;49
2;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;74;74
2;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;23;23
2;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;36;36
2;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;23;23
2;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;512;39;473
3;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;512;118;394
3;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;18;18
3;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;24;24
3;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;7;7
3;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;74;74
3;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;10;10
3;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;10;10
3;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;1;1
3;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;49;49
3;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;22;22
3;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;14;14
3;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;4;4
3;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;67;67
3;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;22;22
3;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;33;33
3;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;3;3
3;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;19;19
3;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;24;24
3;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;20;20
3;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;28;28
3;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;14;14
3;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;16;16
3;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;12;12
3;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;14;14
3;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;68;68
3;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;43;43
3;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;76;76
3;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;76;76
3;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;33;33
3;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;32;32
3;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;33;33
3;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;512;40;472
4;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;512;118;394
4;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;94;94
4;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;34;34
4;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;45;45
4;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;16;16
4;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;15;15
4;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;16;16
4;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;12;12
4;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;57;57
4;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;36;36
4;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;29;29
4;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;24;24
4;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;6;6
4;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;5;5
4;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;7;7
4;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;2;2
4;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;5;5
4;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;5;5
4;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;27;27
4;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;17;17
4;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;15;15
4;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;7;7
4;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;199;199
4;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;61;61
4;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;1;1
4;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;1;1
4;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;10;10
4;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;5;5
4;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;7;7
4;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;7;7
4;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;101;101
4;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;512;40;472
5;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;512;137;375
5;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;1;1
5;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;41;41
5;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;3;3
5;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;77;77
5;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;7;7
5;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;20;20
5;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;3;3
5;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;75;75
5;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;11;11
5;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;14;14
5;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;1;1
5;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;93;93
5;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;8;8
5;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;22;22
5;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;1;1
5;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;10;10
5;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;24;24
5;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;9;9
5;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;36;36
5;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;3;3
5;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;20;20
5;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;10;10
5;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;25;25
5;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;27;27
5;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;102;102
5;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;28;28
5;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;123;123
5;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;6;6
5;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;39;39
5;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;11;11
5;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;512;37;475
