Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
4;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;30;30
4;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;32;32
4;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;256;35;221
5;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;256;30;226
5;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;30;30
5;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;40;40
5;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;26;26
5;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;27;27
5;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;44;44
5;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;39;39
5;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;42;42
5;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;27;27
5;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;31;31
5;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;30;30
5;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;48;48
5;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;31;31
5;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;38;38
5;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;256;36;220
5;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;256;41;215
5;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;28;28
5;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;23;23
5;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;25;25
5;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;31;31
5;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;29;29
5;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;22;22
5;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;28;28
5;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;19;19
5;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;35;35
5;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;28;28
5;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;45;45
5;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;28;28
5;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;41;41
5;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;30;30
5;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;24;24
5;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;256;28;228
6;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;256;31;225
6;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;34;34
6;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;29;29
6;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;24;24
6;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;41;41
6;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;27;27
6;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;40;40
6;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;34;34
6;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;34;34
6;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;25;25
6;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;37;37
6;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;32;32
6;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;33;33
6;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;36;36
6;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;256;26;230
6;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;256;44;212
6;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;23;23
6;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;21;21
6;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;30;30
6;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;30;30
6;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;34;34
6;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;39;39
6;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;36;36
6;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;24;24
6;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;31;31
6;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;33;33
6;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;38;38
6;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;30;30
6;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;30;30
6;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;34;34
6;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;36;36
6;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;256;28;228
7;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;256;25;231
7;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;29;29
7;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;18;18
7;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;22;22
7;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;36;36
7;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;35;35
7;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;48;48
7;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;24;24
7;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;24;24
7;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;42;42
7;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;34;34
7;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;39;39
7;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;24;24
7;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;38;38
7;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;256;27;229
7;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;256;35;221
7;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;18;18
7;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;28;28
7;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;31;31
7;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;26;26
7;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;40;40
7;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;30;30
7;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;28;28
7;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;26;26
7;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;32;32
7;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;29;29
7;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;36;36
7;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;25;25
7;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;57;57
7;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;38;38
7;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;44;44
7;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;256;36;220
8;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;256;24;232
8;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;29;29
8;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;36;36
8;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;33;33
8;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;37;37
8;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;14;14
8;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;37;37
8;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;26;26
8;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;34;34
8;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;32;32
8;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;42;42
8;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;35;35
8;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;36;36
8;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;31;31
8;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;256;36;220
8;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;256;33;223
8;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;31;31
8;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;20;20
8;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;33;33
8;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;24;24
8;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;31;31
8;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;30;30
8;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;48;48
8;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;26;26
8;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;21;21
8;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;28;28
8;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;29;29
8;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;35;35
8;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;44;44
8;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;26;26
8;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;48;48
8;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;256;35;221
9;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;256;18;238
9;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;21;21
9;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;33;33
9;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;27;27
9;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;35;35
9;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;29;29
9;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;26;26
9;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;38;38
9;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;22;22
9;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;34;34
9;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;39;39
9;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;34;34
9;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;42;42
9;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;40;40
9;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;256;31;225
9;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;256;41;215
9;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;29;29
9;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;19;19
9;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;36;36
9;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;28;28
9;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;34;34
9;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;27;27
9;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;39;39
9;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;33;33
9;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;39;39
9;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;27;27
9;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;27;27
9;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;30;30
9;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;41;41
9;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;28;28
9;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;42;42
9;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;256;35;221
10;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;256;26;230
10;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;27;27
10;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;36;36
10;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;35;35
10;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;27;27
10;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;20;20
10;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;48;48
10;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;28;28
10;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;39;39
10;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;30;30
10;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;27;27
10;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;28;28
10;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;33;33
10;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;35;35
10;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;256;38;218
10;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;256;29;227
10;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;26;26
10;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;26;26
10;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;41;41
10;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;25;25
10;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;34;34
10;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;33;33
10;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;31;31
10;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;28;28
10;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;39;39
10;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;23;23
10;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;34;34
10;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;41;41
10;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;43;43
10;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;23;23
10;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;43;43
10;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;256;28;228
